datetime,temperature,regulator,error,inAuto,ready,lowerPower,upperPower
16:43:13,65.90,0.00,-65.90,0,0,30,0
16:43:23,66.20,0.00,-66.20,0,0,30,0
16:43:33,66.45,0.00,-66.45,0,0,30,0
16:43:43,66.68,0.00,-66.68,0,0,30,0
16:43:53,66.40,0.00,-66.40,0,0,30,0
16:44:03,66.73,0.00,-66.73,0,0,30,0
16:44:14,66.92,0.00,-66.92,0,0,30,0
16:44:24,67.05,0.00,-67.05,0,0,30,0
16:44:34,67.17,0.00,-67.17,0,0,30,0
16:44:44,67.00,0.00,-67.00,0,0,30,0
16:44:54,67.40,0.00,-67.40,0,0,30,0
16:45:04,67.32,0.00,-67.32,0,0,30,0
16:45:14,67.70,0.00,-67.70,0,0,30,0
16:45:24,67.77,0.00,-67.77,0,0,30,0
16:45:35,68.07,0.00,-68.07,0,0,30,0
16:45:45,68.10,0.00,-68.10,0,0,30,0
16:45:55,68.27,0.00,-68.27,0,0,30,0
16:46:05,68.62,0.00,-68.62,0,0,30,0
16:46:15,68.52,0.00,-68.52,0,0,30,0
16:46:25,68.80,0.00,-68.80,0,0,30,0
16:46:35,68.95,0.00,-68.95,0,0,30,0
16:46:45,69.05,0.00,-69.05,0,0,30,0
16:46:56,69.15,0.00,-69.15,0,0,30,0
16:47:06,69.35,0.00,-69.35,0,0,30,0
16:47:16,69.15,0.00,-69.15,0,0,30,0
16:47:26,69.17,0.00,-69.17,0,0,30,0
16:47:36,69.52,0.00,-69.52,0,0,30,0
16:47:46,69.57,0.00,-69.57,0,0,30,0
16:47:56,69.80,0.00,-69.80,0,0,30,0
16:48:07,69.92,0.00,-69.92,0,0,30,0
16:48:17,69.75,0.00,-69.75,0,0,30,0
16:48:27,70.17,0.00,-70.17,0,0,30,0
16:48:37,70.35,0.00,-70.35,0,0,30,0
16:48:47,70.60,0.00,-70.60,0,0,30,0
16:48:57,70.47,0.00,-70.47,0,0,30,0
16:49:07,70.87,0.00,-70.87,0,0,30,0
16:49:18,70.72,0.00,-70.72,0,0,30,0
16:49:28,71.00,0.00,-71.00,0,0,30,0
16:49:38,70.97,0.00,-70.97,0,0,30,0
16:49:48,71.15,0.00,-71.15,0,0,30,0
16:49:58,71.47,0.00,-71.47,0,0,30,0
16:50:08,71.45,0.00,-71.45,0,0,30,0
16:50:18,71.72,0.00,-71.72,0,0,30,0
16:50:29,71.72,0.00,-71.72,0,0,30,0
16:50:39,71.77,0.00,-71.77,0,0,30,0
16:50:50,71.74,0.00,-71.74,0,0,30,0
16:51:00,71.77,0.00,-71.77,0,0,30,0
16:51:10,71.92,0.00,-71.92,0,0,30,0
16:51:20,72.14,0.00,-72.14,0,0,30,0
16:51:31,72.49,0.00,-72.49,0,0,30,0
16:51:41,72.37,0.00,-72.37,0,0,30,0
16:51:51,72.54,0.00,-72.54,0,0,30,0
16:52:01,72.84,0.00,-72.84,0,0,30,0
16:52:11,72.97,0.00,-72.97,0,0,30,0
16:52:21,72.92,0.00,-72.92,0,0,30,0
16:52:31,72.99,0.00,-72.99,0,0,30,0
16:52:41,72.99,0.00,-72.99,0,0,30,0
16:52:52,73.04,0.00,-73.04,0,0,30,0
16:53:02,73.19,0.00,-73.19,0,0,30,0
16:53:12,73.32,0.00,-73.32,0,0,30,0
16:53:22,73.14,0.00,-73.14,0,0,30,0
16:53:32,73.42,0.00,-73.42,0,0,30,0
16:53:43,73.97,0.00,-73.97,0,0,30,0
16:53:53,73.71,0.00,-73.71,0,0,30,0
16:54:03,73.59,0.00,-73.59,0,0,30,0
16:54:13,73.91,0.00,-73.91,0,0,30,0
16:54:23,73.59,0.00,-73.59,0,0,30,0
16:54:33,74.06,0.00,-74.06,0,0,30,0
16:54:43,74.21,0.00,-74.21,0,0,30,0
16:54:53,74.36,0.00,-74.36,0,0,30,0
16:55:03,74.26,0.00,-74.26,0,0,30,0
16:55:14,74.34,0.00,-74.34,0,0,30,0
16:55:24,74.19,0.00,-74.19,0,0,30,0
16:55:34,74.49,0.00,-74.49,0,0,30,0
16:55:44,74.54,0.00,-74.54,0,0,30,0
16:55:54,74.11,0.00,-74.11,0,0,30,0
16:56:04,75.04,0.00,-75.04,0,0,30,0
16:56:14,75.16,0.00,-75.16,0,0,30,0
16:56:24,75.46,0.00,-75.46,0,0,30,0
16:56:35,75.61,0.00,-75.61,0,0,30,0
16:56:45,75.59,0.00,-75.59,0,0,30,0
16:56:55,75.84,0.00,-75.84,0,0,30,0
16:57:05,75.71,0.00,-75.71,0,0,30,0
16:57:15,75.88,0.00,-75.88,0,0,30,0
16:57:25,75.98,0.00,-75.98,0,0,30,0
16:57:36,75.01,0.00,-75.01,0,0,30,0
16:57:46,75.58,0.00,-75.58,0,0,30,0
16:57:56,76.18,0.00,-76.18,0,0,30,0
16:58:06,76.61,0.00,-76.61,0,0,30,0
16:58:16,76.61,0.00,-76.61,0,0,30,0
16:58:26,75.88,0.00,-75.88,0,0,30,0
16:58:36,76.71,0.00,-76.71,0,0,30,0
16:58:47,76.78,0.00,-76.78,0,0,30,0
16:58:57,76.83,0.00,-76.83,0,0,30,0
16:59:07,76.93,0.00,-76.93,0,0,30,0
16:59:17,76.86,0.00,-76.86,0,0,30,0
16:59:27,77.33,0.00,-77.33,0,0,30,0
16:59:37,77.43,0.00,-77.43,0,0,30,0
16:59:47,76.58,0.00,-76.58,0,0,30,0
16:59:58,77.58,0.00,-77.58,0,0,30,0
17:00:08,77.48,0.00,-77.48,0,0,30,0
17:00:18,77.48,0.00,-77.48,0,0,30,0
17:00:28,77.31,0.00,-77.31,0,0,30,0
17:00:38,77.30,0.00,-77.30,0,0,30,0
17:00:48,77.18,0.00,-77.18,0,0,30,0
17:00:58,77.45,0.00,-77.45,0,0,30,0
17:01:08,76.25,0.00,-76.25,0,0,30,0
17:01:19,76.68,0.00,-76.68,0,0,30,0
17:01:29,76.55,0.00,-76.55,0,0,30,0
17:01:39,77.75,0.00,-77.75,0,0,30,0
17:01:49,77.58,0.00,-77.58,0,0,30,0
17:01:59,77.63,0.00,-77.63,0,0,30,0
17:02:09,77.88,0.00,-77.88,0,0,30,0
